Id,Road_Type,Property_Shape,House_Type,House_Condition,Construction_Year,Remodel_Year,BsmtFinSF1,Total_Basement_Area,Air_Conditioning,First_Floor_Area,Second_Floor_Area,LowQualFinSF,Underground_Full_Bathroom,Full_Bathroom_Above_Grade,Bedroom_Above_Grade,Kitchen_Quality,Rooms_Above_Grade,Fireplaces,Garage,Garage_Built_Year,Garage_Area,Pool_Area,Miscellaneous_Value,Year_Sold,Sale_Price
916,Paved,Reg,Twnhs,5,1970,1970,0,546,Y,546,546,0,0,1,3,TA,6,0,Attchd,1970,453.5873397,0,0,2007,75000
917,Paved,Reg,1Fam,3,1949,1950,50,480,N,480,0,0,1,0,1,TA,4,0,Detchd,1958,403.0400684,0,0,2006,35311
918,Paved,Reg,1Fam,6,1956,1956,1059,1134,Y,1229,0,0,0,1,3,TA,6,0,Attchd,1956,308.5399415,0,0,2009,135000
919,Paved,IR1,1Fam,5,1991,1991,48,1104,Y,912,1215,0,1,2,4,Gd,8,1,Attchd,1991,741.6879463,0,0,2007,238000
920,Paved,IR1,1Fam,8,1958,2002,528,1184,Y,1414,0,0,1,1,3,TA,6,1,Attchd,1990,410.5299267,0,0,2008,176500
921,Paved,IR1,1Fam,5,1994,1994,814,928,Y,936,785,0,0,2,3,Gd,7,0,Attchd,1994,284.8439197,0,0,2007,201000
922,Paved,Reg,Duplex,7,1900,2003,1084,1272,Y,1272,928,0,2,2,4,TA,9,0,NA,NA,551.6725746,0,0,2008,145900
923,Paved,Reg,1Fam,5,2005,2006,28,1316,Y,1316,0,0,0,2,3,Gd,6,1,Attchd,2005,614.5741806,0,0,2006,169990
924,Paved,Reg,TwnhsE,5,1993,1994,165,1604,Y,1617,0,0,1,2,2,Gd,5,1,Attchd,1993,862.6735396,0,0,2008,193000
925,Paved,Reg,1Fam,6,1980,1980,625,1686,Y,1686,0,0,1,2,3,TA,7,1,Attchd,1980,483.2668863,0,0,2006,207500
926,Paved,IR1,1Fam,6,1977,1977,767,1126,Y,1126,0,0,0,2,3,Ex,6,0,Attchd,1977,547.4420143,0,0,2008,175000
927,Paved,Reg,1Fam,5,2003,2004,0,1181,Y,1234,1140,0,0,2,4,Ex,10,1,BuiltIn,2003,397.3148192,0,0,2007,285000
928,Paved,Reg,1Fam,5,1968,1968,552,832,Y,1098,880,0,0,2,4,TA,9,1,Attchd,1968,-129.36935,0,0,2008,176000
929,Paved,Reg,1Fam,5,2001,2001,0,1753,Y,1788,0,0,0,2,3,Ex,7,1,Attchd,2001,580.619712,0,0,2009,236500
930,Paved,IR1,1Fam,5,1997,1997,0,964,Y,993,1243,0,0,2,4,Gd,8,1,BuiltIn,1997,954.1782175,0,0,2006,222000
931,Paved,IR1,1Fam,5,2007,2007,16,1466,Y,1466,0,0,0,2,3,Gd,7,0,Attchd,2007,106.5962171,0,0,2009,201000
932,Paved,Reg,1Fam,6,1965,1965,338,925,Y,925,0,0,0,1,2,TA,5,0,Detchd,1965,-124.8322537,0,0,2009,117500
933,Paved,IR1,1Fam,5,2006,2006,0,1905,Y,1905,0,0,0,2,3,Ex,8,1,Attchd,2006,243.1434456,0,0,2007,320000
934,Paved,Reg,1Fam,5,2004,2004,20,1500,Y,1500,0,0,0,2,3,Gd,6,0,Attchd,2004,400.2457936,0,0,2009,190000
935,Paved,IR2,1Fam,7,1960,2007,425,585,Y,2069,0,0,1,2,4,Gd,9,1,Attchd,1960,160.4934663,0,0,2008,242000
936,Paved,IR1,1Fam,5,1926,1953,0,600,Y,747,0,0,0,1,1,TA,5,0,Detchd,1953,523.6821194,0,0,2006,79900
937,Paved,Reg,1Fam,5,2003,2003,833,1176,Y,1200,0,0,1,2,2,Gd,5,0,Attchd,2003,840.4734729,0,0,2009,184900
938,Paved,Reg,1Fam,5,2005,2005,341,1113,Y,1113,858,0,0,2,3,Gd,8,1,Attchd,2005,117.6315292,0,0,2009,253000
939,Paved,Reg,1Fam,5,2006,2006,464,1391,Y,1391,571,0,0,2,3,Gd,7,0,Attchd,2006,442.2072673,0,0,2006,239799
940,Paved,Reg,1Fam,7,1940,1950,0,1032,Y,1207,1196,0,0,2,4,TA,10,2,Attchd,1940,599.7312133,0,0,2010,244400
941,Paved,IR1,Duplex,5,1976,1976,936,1728,Y,1728,0,0,0,2,4,TA,8,0,Attchd,1976,56.38328996,0,0,2006,150900
942,Paved,IR1,1Fam,5,1999,1999,772,992,Y,1022,1038,0,1,2,3,Gd,8,1,BuiltIn,1999,545.8630829,0,0,2009,214000
943,Paved,IR1,Duplex,3,1977,1977,1440,1440,Y,1440,0,0,2,2,4,TA,8,0,NA,NA,657.9269421,0,0,2007,150000
944,Paved,Reg,Duplex,4,1967,1967,0,1632,Y,1632,0,0,0,2,4,TA,8,0,Attchd,1967,638.160357,0,0,2007,143000
945,Paved,IR1,1Fam,6,1958,1958,111,819,Y,1344,0,0,0,1,3,Gd,7,1,Basment,1958,798.975817,0,0,2009,137500
946,Paved,Reg,1Fam,6,1890,1996,1088,1088,Y,1188,561,120,0,1,2,TA,7,0,Detchd,1963,237.7951401,0,0,2009,124900
947,Paved,Reg,1Fam,6,1959,1959,748,1144,Y,1144,0,0,1,1,3,TA,6,1,Attchd,1959,847.1626518,0,0,2006,143000
948,Paved,Reg,1Fam,5,2002,2003,1300,1616,Y,1629,0,0,1,2,3,Gd,9,1,Attchd,2002,344.4253632,0,0,2007,270000
949,Paved,IR1,1Fam,5,2002,2002,0,936,Y,936,840,0,0,2,3,Gd,7,1,Attchd,2002,228.3344798,0,0,2006,192500
950,Paved,Reg,1Fam,7,1972,2006,982,1161,Y,1381,0,0,1,1,3,Gd,5,1,Attchd,1972,318.3743048,0,0,2010,197500
951,Paved,Reg,1Fam,8,1950,2002,398,864,Y,864,0,0,1,1,3,Gd,5,0,Detchd,1980,506.7368651,0,0,2007,129000
952,Paved,Reg,1Fam,5,1965,1965,641,828,Y,965,0,0,1,1,3,TA,6,0,Detchd,1979,271.6757359,0,0,2006,119900
953,Paved,Reg,1Fam,8,1972,2003,660,768,Y,768,0,0,0,1,2,TA,5,0,Detchd,1974,391.948284,0,0,2009,133900
954,Paved,IR1,1Fam,4,1969,1969,562,784,Y,1168,800,0,0,2,4,TA,7,1,Attchd,1969,478.604915,0,400,2008,172000
955,Paved,IR1,Duplex,5,1975,1975,945,945,Y,980,0,0,0,2,4,TA,4,0,NA,NA,956.2630392,0,0,2006,127500
956,Paved,IR1,Duplex,6,1946,1950,484,979,N,979,979,0,0,2,4,TA,8,0,Attchd,1946,549.4883714,0,0,2007,145000
957,Paved,Reg,TwnhsE,6,1980,1980,285,561,Y,561,668,0,0,1,2,TA,5,1,Attchd,1980,709.269258,0,0,2009,124000
958,Paved,Reg,1Fam,5,1962,1962,417,1057,Y,1057,0,0,0,1,3,TA,6,0,Detchd,1977,412.5639904,0,0,2007,132000
959,Paved,Reg,1Fam,5,2003,2003,699,1337,Y,1337,0,0,1,2,3,Gd,6,0,Attchd,2003,534.3914698,0,0,2007,185000
960,Paved,Reg,Twnhs,5,1999,1999,604,696,Y,696,720,0,1,2,3,Gd,6,0,Detchd,1999,805.466509,0,0,2010,155000
961,Paved,IR1,1Fam,7,1958,2008,696,858,Y,858,0,0,1,1,2,TA,4,0,NA,NA,654.2308036,0,0,2010,116500
962,Paved,IR1,1Fam,7,1977,1995,896,1330,Y,1542,1330,0,1,2,4,TA,11,1,Attchd,1977,461.2452292,0,0,2008,272000
963,Paved,Reg,TwnhsE,6,1976,1976,556,804,Y,804,744,0,1,2,3,Gd,7,1,Detchd,1976,454.6961443,0,0,2007,155000
964,Paved,IR1,1Fam,5,2007,2007,0,1800,Y,1800,0,0,0,2,2,Ex,7,0,Attchd,2007,420.4383447,0,0,2009,239000
965,Paved,Reg,1Fam,5,2002,2003,624,817,Y,824,1070,0,1,2,4,Gd,8,1,BuiltIn,2002,695.9716154,0,0,2010,214900
966,Paved,Reg,1Fam,5,2005,2007,0,783,Y,783,701,0,0,2,3,Gd,8,1,Attchd,2005,243.0017781,0,0,2007,178900
967,Paved,IR1,1Fam,7,1940,1950,428,728,Y,976,332,0,1,1,2,TA,7,2,Detchd,1940,470.2458962,0,0,2009,160000
968,Paved,IR1,1Fam,7,1955,1955,902,1098,Y,1098,0,0,1,1,3,TA,6,0,Attchd,1955,480.0414893,0,0,2008,135000
969,Paved,Reg,1Fam,6,1910,1950,0,600,N,600,368,0,0,1,2,TA,6,0,NA,NA,361.3232678,0,0,2009,37900
970,Paved,Reg,2fmCon,5,1958,1958,513,588,Y,1095,0,0,1,1,2,TA,6,0,Attchd,1958,256.1725484,0,0,2006,140000
971,Paved,Reg,1Fam,4,1949,1950,0,720,N,720,472,0,0,1,4,TA,6,0,NA,NA,263.7389288,0,0,2006,135000
972,Paved,Reg,Twnhs,5,2003,2004,567,764,Y,764,862,0,0,2,2,Gd,6,0,BuiltIn,2003,667.2084974,0,0,2009,173000
973,Paved,Reg,TwnhsE,5,1979,1979,0,918,Y,918,0,0,0,2,2,TA,5,1,Attchd,1979,424.3400246,0,0,2010,99500
974,Paved,Reg,1Fam,5,2007,2008,0,1428,Y,1428,0,0,0,2,3,Gd,6,0,Attchd,2007,320.3321246,0,0,2008,182000
975,Paved,IR1,1Fam,8,1910,1993,0,728,N,1136,883,0,0,1,3,Gd,8,0,Detchd,1997,126.5635725,0,0,2009,167500
976,Paved,Reg,Twnhs,5,2000,2000,641,673,Y,673,709,0,1,2,3,Gd,6,0,Detchd,2000,-11.28700838,0,0,2006,165000
977,Paved,IR1,1Fam,7,1923,1958,0,440,Y,869,0,0,0,1,2,Fa,4,0,NA,NA,395.5126781,0,0,2006,85500
978,Paved,IR1,TwnhsE,5,2006,2007,1106,1241,Y,1241,0,0,1,1,1,Gd,4,0,Attchd,2007,563.5899113,0,0,2007,199900
979,Paved,Reg,1Fam,5,1954,1954,552,894,Y,894,0,0,0,1,3,TA,5,0,Detchd,1999,168.162022,0,0,2007,110000
980,Paved,Reg,1Fam,6,1963,1963,651,1121,Y,1121,0,0,1,1,3,TA,5,0,Detchd,1963,674.7394868,0,0,2009,139000
981,Paved,IR1,1Fam,9,1961,2007,867,944,Y,999,0,0,1,1,3,Ex,6,0,Attchd,1961,828.3568298,0,0,2008,178400
982,Paved,IR1,1Fam,5,1998,1999,854,1225,Y,1276,1336,0,1,2,4,Gd,8,1,Attchd,1998,328.6275434,0,0,2009,336000
983,Paved,Reg,1Fam,5,2007,2007,0,1266,Y,1266,0,0,0,2,2,Gd,6,1,Attchd,2007,764.1074422,0,0,2008,159895
984,Paved,Reg,1Fam,5,2002,2002,0,1128,Y,1149,1141,0,0,2,4,Gd,9,1,Attchd,2002,542.4486891,0,0,2008,255900
985,Paved,Reg,Duplex,5,1977,1977,0,0,Y,1302,432,0,0,2,4,Gd,8,0,Attchd,1977,138.4317433,0,0,2009,126000
986,Paved,Reg,2fmCon,5,1950,1950,1040,1164,N,1164,0,0,1,1,3,TA,5,0,Detchd,1950,419.9332844,0,0,2008,125000
987,Paved,Reg,1Fam,8,1910,2003,0,485,Y,1001,634,0,0,1,2,Gd,5,0,Attchd,1950,193.5334104,0,0,2006,117000
988,Paved,IR1,1Fam,5,2009,2010,1646,1930,Y,1940,0,0,1,2,3,Ex,8,1,Attchd,2010,118.7699789,0,0,2010,395192
989,Paved,IR1,1Fam,6,1976,1976,156,848,Y,1118,912,0,0,2,4,Gd,8,1,Attchd,1976,622.8577777,0,0,2007,195000
990,Paved,Reg,1Fam,5,2006,2006,0,770,Y,778,798,0,0,2,3,Gd,6,0,Attchd,2006,692.9961878,0,0,2006,197000
991,Paved,Reg,1Fam,5,1997,1998,1074,1396,Y,1407,985,0,1,2,3,Gd,7,1,Attchd,1997,552.5710658,0,0,2006,348000
992,Paved,Reg,1Fam,9,1882,1986,216,916,Y,916,826,0,0,1,4,Gd,8,1,Attchd,1925,893.3411991,0,0,2009,168000
993,Paved,Reg,1Fam,8,1964,1993,536,822,Y,1020,831,0,0,2,3,Gd,7,1,Attchd,1964,-57.04193714,0,0,2007,187000
994,Paved,Reg,1Fam,5,2005,2006,0,750,Y,750,750,0,0,2,3,Gd,6,0,Attchd,2005,801.5177343,0,0,2006,173900
995,Paved,Reg,1Fam,5,2006,2007,1172,1700,Y,1718,0,0,1,2,3,Ex,7,1,Attchd,2008,656.0422494,0,0,2009,337500
996,Paved,IR1,1Fam,7,1946,1950,384,747,Y,774,456,0,1,1,3,TA,5,0,Detchd,1946,437.3051228,0,0,2006,121600
997,Paved,IR1,1Fam,6,1961,1961,915,1050,Y,1050,0,0,1,1,3,TA,6,0,Attchd,1961,205.5315679,0,0,2006,136500
998,Paved,IR1,1Fam,6,1970,1970,0,1442,Y,1442,0,0,0,2,2,TA,6,1,Attchd,1970,116.73587,0,0,2009,185000
999,Paved,Reg,1Fam,4,1922,1950,0,1007,N,1077,0,0,0,1,3,TA,6,1,Detchd,1922,607.1122687,0,0,2006,91000
1000,Paved,Reg,1Fam,5,2006,2006,686,1187,Y,1208,0,0,1,2,2,Gd,6,0,Attchd,2006,809.2441806,0,0,2010,206000
1001,Paved,Reg,1Fam,3,1952,1952,0,0,N,944,0,0,0,1,2,Fa,4,0,Detchd,1956,697.0581458,0,0,2009,82000
1002,Paved,Reg,1Fam,6,1920,1950,0,691,Y,691,0,0,0,1,2,Ex,4,0,Detchd,1920,517.5837354,0,0,2007,86000
1003,Paved,IR1,1Fam,5,2006,2006,24,1574,Y,1574,0,0,0,2,3,Gd,7,1,Attchd,2006,999.7272235,0,0,2008,232000
1004,Paved,IR1,Duplex,6,1976,1976,0,1680,Y,1680,0,0,0,2,4,TA,8,0,Detchd,1976,446.2246538,0,0,2007,136905
1005,Paved,Reg,TwnhsE,5,2005,2006,16,1346,Y,1504,0,0,0,2,1,Gd,7,1,Attchd,2005,301.8737766,0,0,2009,181000
1006,Paved,Reg,1Fam,8,1977,1977,595,985,Y,985,0,0,0,2,3,TA,6,0,Attchd,1977,207.5256406,0,0,2008,149900
1007,Paved,IR3,1Fam,3,1970,1970,1237,1657,Y,1657,0,0,0,2,3,TA,7,1,Attchd,1970,635.2391505,0,0,2007,163500
1008,Paved,Reg,TwnhsE,4,1970,1970,273,546,Y,546,546,0,0,1,3,TA,6,0,Attchd,1970,433.1129145,0,0,2009,88000
1009,Paved,IR1,1Fam,5,2004,2005,0,1710,Y,1710,0,0,0,2,3,Gd,7,1,Attchd,2004,486.471934,0,0,2009,240000
1010,Paved,Reg,1Fam,5,1926,1950,0,1008,Y,1008,0,514,0,2,4,TA,7,0,NA,NA,-58.35289021,0,0,2006,102000
1011,Paved,Reg,1Fam,5,1948,1950,0,720,Y,720,551,0,0,2,4,TA,7,1,Attchd,1948,536.1551851,0,0,2008,135000
1012,Paved,Reg,Duplex,5,1965,1965,0,0,N,1664,0,0,0,2,4,TA,8,0,NA,NA,426.6740087,0,0,2010,100000
1013,Paved,Reg,1Fam,7,1923,1996,0,602,Y,900,602,0,0,1,3,Gd,7,2,Detchd,1923,836.4282847,0,0,2007,165000
1014,Paved,Reg,1Fam,4,1910,2006,247,1022,N,1022,0,0,1,1,2,TA,4,0,Detchd,1956,249.3735413,0,0,2009,85000
1015,Paved,Reg,1Fam,5,1948,1950,336,1082,Y,1082,0,0,0,1,2,TA,5,1,Detchd,1948,688.2126638,0,0,2007,119200
1016,Paved,Reg,1Fam,6,2001,2001,643,810,Y,810,855,0,1,2,3,Gd,6,0,Attchd,2001,254.5841652,0,0,2009,227000
1017,Paved,Reg,1Fam,5,1996,1996,690,1504,Y,1504,0,0,1,2,3,Gd,6,1,Attchd,1996,359.9742027,0,0,2009,203000
1018,Paved,IR1,TwnhsE,5,1984,1984,1036,1220,Y,1360,0,0,1,1,1,Gd,4,1,Attchd,1984,868.2442318,0,0,2009,187500
1019,Paved,IR1,1Fam,5,1991,1992,0,384,Y,802,670,0,0,2,3,Gd,7,1,Attchd,1991,469.2214061,0,0,2007,160000
1020,Paved,Reg,TwnhsE,5,2005,2005,16,1362,Y,1506,0,0,0,2,2,Gd,6,1,Attchd,2005,928.6321937,0,0,2006,213490
1021,Paved,Reg,1Fam,5,2005,2005,1024,1132,Y,1132,0,0,1,1,2,Gd,5,0,Attchd,2005,545.4751059,0,0,2008,176000
1022,Paved,Reg,1Fam,5,2006,2006,684,1199,Y,1220,0,0,1,2,2,Gd,6,0,Attchd,2006,107.1873268,0,0,2006,194000
1023,Paved,Reg,1Fam,5,1930,1950,324,912,Y,912,336,0,0,1,2,TA,6,0,Detchd,1957,674.4147593,0,0,2007,87000
1024,Paved,Reg,TwnhsE,5,2005,2006,16,1346,Y,1504,0,0,0,2,2,Gd,7,1,Attchd,2005,429.1969682,0,0,2008,191000
1025,Paved,IR1,1Fam,6,1976,1976,1165,1565,Y,2898,0,0,1,2,2,Gd,10,1,Attchd,1976,211.0526655,0,0,2008,287000
1026,Paved,Reg,1Fam,5,1972,1972,138,882,Y,882,0,0,1,1,3,TA,5,0,Detchd,1980,469.2960788,0,0,2007,112500
1027,Paved,Reg,1Fam,5,1960,1960,697,1268,Y,1264,0,0,1,1,3,TA,6,2,Attchd,1960,883.3593073,0,0,2010,167500
1028,Paved,IR1,1Fam,5,2007,2008,1513,1638,Y,1646,0,0,1,2,3,Gd,7,1,Attchd,2008,90.01239106,0,0,2008,293077
1029,Paved,Reg,1Fam,5,1941,1950,368,768,Y,968,408,0,1,1,3,TA,6,1,Attchd,1941,314.9985919,0,0,2007,105000
1030,Paved,Reg,Twnhs,7,1972,1972,317,672,Y,672,546,0,0,1,3,TA,7,0,Detchd,1972,198.7388317,0,0,2006,118000
1031,Paved,Reg,2fmCon,8,1916,1995,0,686,Y,948,980,0,0,2,5,TA,10,0,NA,NA,702.5295746,0,0,2006,160000
1032,Paved,Reg,1Fam,3,1920,1970,523,824,Y,1687,998,397,1,2,5,TA,12,2,Basment,1970,498.3245557,0,0,2009,197000
1033,Paved,IR1,1Fam,7,1993,1993,1012,1338,Y,1352,1168,0,1,2,5,Gd,10,1,Attchd,1993,51.46194815,0,0,2006,310000
1034,Paved,Reg,1Fam,5,2002,2002,986,1654,Y,1654,0,0,1,2,3,Gd,6,0,Attchd,2002,317.0937977,0,0,2006,230000
1035,Paved,Reg,1Fam,7,1938,1950,0,920,Y,954,0,0,0,1,2,Fa,5,1,Basment,1938,145.471125,0,0,2007,119750
1036,Paved,IR1,1Fam,3,1957,1957,0,0,N,845,0,0,0,1,3,TA,5,0,Detchd,1957,259.0993453,0,0,2009,84000
1037,Paved,IR1,1Fam,5,2007,2008,1022,1620,Y,1620,0,0,1,2,2,Ex,6,1,Attchd,2008,196.2937108,0,0,2009,315500
1038,Paved,Reg,1Fam,5,2001,2002,0,1055,Y,1055,1208,0,0,2,3,Gd,7,1,BuiltIn,2001,659.4726179,0,0,2008,287000
1039,Paved,Reg,Twnhs,6,1970,2008,0,546,Y,798,546,0,0,1,3,TA,6,1,NA,NA,372.1597044,0,0,2009,97000
1040,Paved,Reg,TwnhsE,4,1970,1970,509,630,Y,630,0,0,1,1,1,TA,3,0,Attchd,1970,471.0281158,0,0,2009,80000
1041,Paved,Reg,1Fam,4,1957,2000,168,1134,Y,1803,0,0,1,2,3,TA,8,1,Attchd,1957,77.85764552,0,0,2006,155000
1042,Paved,Reg,1Fam,8,1966,2000,400,800,Y,800,832,0,0,1,4,Gd,7,0,Attchd,1966,437.0060514,0,0,2008,173000
1043,Paved,IR1,Twnhs,5,2005,2005,900,1306,Y,1306,0,0,1,2,1,Gd,5,1,Attchd,2005,858.058079,0,0,2009,196000
1044,Paved,Reg,1Fam,5,1990,1990,1085,1475,Y,1532,797,0,1,2,4,Gd,10,1,Attchd,1990,415.827935,0,0,2008,262280
1045,Paved,Reg,1Fam,5,1981,1981,1104,2524,Y,2524,0,0,1,2,4,Gd,9,1,Attchd,1981,341.8597009,0,0,2009,278000
1046,Paved,IR1,1Fam,5,1955,1955,0,0,Y,1733,0,0,0,2,4,TA,8,1,Attchd,1955,422.4912834,0,0,2009,139600
1047,Paved,IR1,1Fam,5,2005,2006,240,1992,Y,1992,876,0,0,3,4,Ex,11,1,BuiltIn,2005,721.3279423,0,0,2006,556581
1048,Paved,IR2,1Fam,5,1994,1995,686,990,Y,990,0,0,0,1,3,TA,5,0,Detchd,1996,196.4461104,0,0,2008,145000
1049,Paved,Reg,1Fam,4,1960,2006,0,0,Y,1771,0,0,0,1,3,TA,9,1,Attchd,1960,556.9491441,0,0,2009,115000
1050,Paved,Reg,1Fam,7,1946,2006,0,0,Y,930,0,0,0,1,2,Gd,6,0,Detchd,1946,465.8292671,0,0,2010,84900
1051,Paved,IR1,1Fam,5,2007,2007,0,1302,Y,1302,0,0,0,2,3,Gd,6,0,Attchd,2007,155.9017254,0,0,2007,176485
1052,Paved,IR1,1Fam,5,2007,2007,0,1316,Y,1316,0,0,0,2,3,Gd,6,1,Attchd,2007,439.4155697,0,0,2007,200141
1053,Paved,Reg,1Fam,6,1964,1978,442,816,Y,1127,850,0,0,1,4,TA,9,1,Attchd,1964,316.6992035,0,0,2007,165000
1054,Paved,Reg,1Fam,6,1957,2002,383,1216,Y,1526,0,0,0,1,4,TA,7,1,Basment,1957,678.0085872,0,0,2010,144500
1055,Paved,Reg,1Fam,5,2002,2002,932,1065,Y,1091,898,0,1,2,3,Gd,7,1,Attchd,2002,616.2415824,0,0,2006,255000
1056,Paved,Reg,1Fam,5,1976,1976,644,1193,Y,1523,0,0,0,2,3,TA,7,1,Attchd,1976,260.1282008,0,0,2008,180000
1057,Paved,IR1,TwnhsE,5,2005,2005,659,1364,Y,1364,0,0,1,2,2,Gd,6,1,Attchd,2005,284.1816673,0,0,2006,185850
1058,Paved,IR2,1Fam,6,1994,1994,595,973,Y,979,871,0,0,2,3,Gd,7,1,BuiltIn,1994,179.7594941,0,0,2009,248000
1059,Paved,IR1,1Fam,5,2008,2008,936,1104,Y,1130,1054,0,1,2,3,Ex,10,1,Attchd,2008,578.6897959,0,0,2009,335000
1060,Paved,IR1,1Fam,7,1932,1950,297,854,Y,1096,895,0,0,1,3,TA,7,1,Detchd,1977,602.2851529,0,0,2007,220000
1061,Paved,Reg,TwnhsE,5,2001,2001,616,1338,Y,1338,0,0,1,2,2,Gd,6,0,Attchd,2001,548.3461167,0,0,2010,213500
1062,Gravel,Reg,1Fam,4,1935,1950,0,894,Y,894,0,0,0,1,2,TA,6,0,Detchd,1994,233.5146063,0,560,2008,81000
1063,Paved,Reg,2fmCon,5,1900,1950,0,662,N,1422,915,0,0,2,5,TA,10,0,Detchd,1945,697.8681774,0,0,2007,90000
1064,Paved,Reg,1Fam,6,1925,1980,397,1103,Y,1103,0,0,0,1,2,Gd,5,1,Detchd,1976,-126.4056204,0,0,2006,110500
1065,Paved,IR1,1Fam,6,1966,1966,740,1154,Y,1154,0,0,0,1,3,TA,6,1,Attchd,1966,288.0702407,0,0,2009,154000
1066,Paved,Reg,1Fam,5,1996,1997,1201,1306,Y,1306,954,0,1,2,3,Gd,7,0,Attchd,1996,349.3576892,0,0,2010,328000
1067,Paved,IR1,1Fam,7,1993,1994,0,799,Y,799,772,0,0,2,3,TA,7,1,Attchd,1993,506.1694743,0,0,2009,178000
1068,Paved,Reg,1Fam,6,1964,1964,674,780,Y,798,813,0,1,1,4,TA,7,0,Attchd,1964,401.2149736,0,0,2008,167900
1069,Paved,Reg,TwnhsE,4,1973,1973,837,942,Y,1291,1230,0,1,2,5,TA,10,1,Attchd,1973,758.4198289,0,0,2006,151400
1070,Paved,Reg,1Fam,7,1949,2003,220,845,Y,893,0,0,0,1,2,Gd,4,0,Detchd,1985,417.8184348,0,0,2007,135000
1071,Paved,Reg,1Fam,5,1956,1956,586,1048,Y,1048,0,0,1,1,3,TA,6,0,Attchd,1956,386.8488754,0,0,2007,135000
1072,Paved,Reg,1Fam,6,1968,1968,298,727,Y,829,727,0,0,1,4,TA,8,0,Attchd,1968,602.0208855,0,0,2009,154000
1073,Paved,Reg,1Fam,3,1948,1950,0,810,Y,1002,454,0,1,1,4,TA,7,1,Detchd,1954,451.6901838,0,0,2006,91500
1074,Paved,IR1,1Fam,6,1977,1977,535,690,Y,698,728,0,0,1,3,TA,6,0,Attchd,1977,885.720519,0,0,2009,159500
1075,Paved,Reg,1Fam,5,2006,2006,0,1240,Y,1240,0,0,0,2,2,Gd,5,0,Attchd,2006,553.1284336,0,0,2007,194000
1076,Paved,Reg,1Fam,6,1940,1984,410,800,Y,960,780,0,0,1,3,TA,6,2,Attchd,1940,-41.54788482,0,0,2007,219500
1077,Paved,Reg,1Fam,8,1936,1989,626,796,Y,1096,370,0,0,2,3,Gd,7,1,Attchd,1950,312.1946408,0,500,2006,170000
1078,Paved,IR1,1Fam,5,1969,1969,75,1096,Y,1096,0,0,1,1,3,TA,6,0,Attchd,1969,329.1247903,0,0,2006,138800
1079,Paved,Reg,TwnhsE,5,2004,2004,662,848,Y,848,0,0,1,1,1,Gd,3,1,Attchd,2004,44.00430638,0,0,2006,155900
1080,Paved,Reg,1Fam,5,1994,1994,495,990,Y,990,0,0,0,1,3,TA,5,0,Attchd,1996,438.4113535,0,0,2007,126000
1081,Paved,Reg,1Fam,7,1971,2004,656,1258,Y,1258,0,0,0,2,3,Gd,5,0,Attchd,1971,714.5144378,0,0,2008,145000
1082,Paved,Reg,1Fam,5,1963,1963,824,1040,Y,1040,0,0,1,1,3,TA,5,0,Attchd,1963,368.9542453,0,0,2010,133000
1083,Paved,Reg,1Fam,5,2002,2002,0,1459,Y,1459,0,0,0,2,3,Gd,6,1,Attchd,2002,650.2174303,0,0,2007,192000
1084,Paved,Reg,1Fam,6,1964,1964,553,1251,Y,1251,0,0,1,1,3,TA,6,2,Attchd,1964,1051.583968,0,700,2006,160000
1085,Paved,IR2,1Fam,5,1995,1996,592,691,Y,691,807,0,0,2,3,TA,6,1,Attchd,1995,746.1218954,0,0,2006,187500
1086,Paved,Reg,1Fam,6,1992,1992,747,936,Y,996,0,0,1,1,2,Gd,5,0,Attchd,1992,142.5381696,0,0,2010,147000
1087,Paved,Reg,TwnhsE,5,1973,1973,334,546,Y,546,546,0,0,1,3,TA,6,0,Attchd,1973,380.7006489,0,0,2010,83500
1088,Paved,Reg,1Fam,5,2005,2006,0,1082,Y,1082,871,0,0,2,3,Gd,9,1,Attchd,2005,136.9747077,0,0,2009,252000
1089,Paved,Reg,Twnhs,5,2004,2004,0,970,Y,970,739,0,0,2,3,Gd,7,0,Detchd,2004,79.92695233,0,0,2006,137500
1090,Paved,IR1,TwnhsE,5,2005,2005,1039,1247,Y,1247,0,0,1,1,1,Gd,4,1,Attchd,2005,502.7137303,0,0,2006,197000
1091,Paved,Reg,Duplex,4,1950,1950,0,0,N,1040,0,0,0,2,2,TA,6,0,Detchd,1987,676.4477592,0,0,2009,92900
1092,Paved,Reg,Twnhs,5,1999,2000,510,600,Y,624,628,0,1,2,2,Gd,4,0,Detchd,1999,420.3280673,0,0,2008,160000
1093,Paved,Reg,1Fam,5,1925,1950,423,1181,Y,1390,304,0,0,2,4,TA,7,1,Detchd,1925,379.1077363,0,0,2008,136500
1094,Paved,Reg,1Fam,8,1965,1998,661,864,Y,1200,0,0,1,1,1,Gd,6,0,Detchd,1977,576.4121708,0,0,2006,146000
1095,Paved,Reg,1Fam,7,1956,2000,248,936,Y,936,0,0,1,1,2,TA,4,0,Attchd,1956,233.0242338,0,0,2010,129000
1096,Paved,IR1,1Fam,5,2006,2006,24,1314,Y,1314,0,0,0,2,3,Gd,6,1,Attchd,2006,662.8473397,0,0,2007,176432
1097,Paved,Reg,1Fam,7,1914,2006,0,684,Y,773,582,0,0,1,3,Gd,7,0,NA,NA,187.1412628,0,0,2007,127000
